Date,Open,High,Low,Close,Adj Close,Volume,Close Diff Prev Day,Number of Tweets,average_sentiment,Stock Name_AAPL,Stock Name_AMD,Stock Name_AMZN,Stock Name_BA,Stock Name_BX,Stock Name_COST,Stock Name_CRM,Stock Name_DIS,Stock Name_ENPH,Stock Name_F,Stock Name_GOOG,Stock Name_INTC,Stock Name_KO,Stock Name_META,Stock Name_MSFT,Stock Name_NFLX,Stock Name_NIO,Stock Name_NOC,Stock Name_PG,Stock Name_PYPL,Stock Name_TSLA,Stock Name_VZ,Stock Name_XPEV,Stock Name_ZS
2022-04-28,299.9933472,300.0,273.8999939,292.5033264,292.5033264,124948500,-1.3333435000000122,138.0,0.12982753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-29,300.75,311.4666748,290.0,290.2533264,290.2533264,88133100,-2.25,218.0,0.21781697247706422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-02,286.9233398,302.1199951,282.6766663,300.980011,300.980011,75781500,10.726684599999999,103.0,0.23860291262135921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-03,301.0599976,308.0266724,296.1966553,303.0833435,303.0833435,63709500,2.103332500000022,71.0,0.2008281690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-04,301.313324,318.5,295.0933228,317.5400085,317.5400085,81643800,14.456664999999987,94.0,0.17110744680851064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-05,313.0066528,315.2000122,285.8999939,291.0933228,291.0933228,92519100,-26.44668569999999,99.0,0.1731888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-06,295.6666565,296.0,281.0366821,288.5499878,288.5499878,72903000,-2.5433350000000132,124.0,0.16087338709677418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-09,278.8166809,281.8766785,260.3833313,262.3699951,262.3699951,90810300,-26.179992700000014,125.0,0.1113224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-10,273.1033325,275.1199951,258.0833435,266.6799927,266.6799927,84401700,4.309997600000031,146.0,0.09265342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-11,265.0,269.9233398,242.3999939,244.6666718,244.6666718,97224600,-22.013320900000025,137.0,0.06664014598540145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-12,233.6666718,253.2200012,226.6666718,242.6666718,242.6666718,140313000,-2.0,137.0,0.11669343065693431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-13,257.8266602,262.4500122,250.5233307,256.5299988,256.5299988,92150700,13.863326999999998,111.0,0.18407297297297298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-16,255.7200012,256.5866699,239.6966705,241.456665,241.456665,86098500,-15.0733338,112.0,0.03559017857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-17,249.1199951,254.8266602,242.9499969,253.8699951,253.8699951,80236200,12.413330100000024,85.0,0.057316470588235295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-18,248.1733398,253.5,233.6033325,236.6033325,236.6033325,87811800,-17.266662600000018,131.0,0.057754961832061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-19,235.6666718,244.6666718,231.3699951,236.4733276,236.4733276,90296700,-0.13000489999998877,142.0,0.07566760563380281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-20,237.9966736,240.5266724,211.0,221.3000031,221.3000031,144973200,-15.173324500000007,242.0,0.13445413223140495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-23,218.3399963,226.6533356,212.6866608,224.9666595,224.9666595,88903500,3.6666563999999937,138.0,0.09371521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-24,217.843338,217.9733276,206.8566742,209.386673,209.386673,89092500,-15.57998649999999,142.0,0.1158112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-25,207.9499969,223.1066742,207.6699982,219.6000061,219.6000061,92139300,10.2133331,128.0,0.08374140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-26,220.4733276,239.5566711,217.886673,235.9100037,235.9100037,106003200,16.309997600000003,86.0,0.22813953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-27,241.0833282,253.2666626,240.1766663,253.2100067,253.2100067,89295000,17.300003000000004,98.0,0.18315306122448982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-31,257.9466553,259.6000061,244.7433319,252.7533264,252.7533264,101914500,-0.45668030000001636,69.0,0.22538405797101452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-01,251.7200012,257.3266602,243.6399994,246.7899933,246.7899933,77247900,-5.9633331,92.0,0.15906521739130436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-02,244.156662,264.2099915,242.0666656,258.3333435,258.3333435,93473100,11.54335020000002,125.0,0.20350559999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-03,243.2266693,247.7966614,233.4166718,234.5166626,234.5166626,112393800,-23.816680900000023,202.0,0.05365247524752475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-06,244.3533325,244.8666687,234.3500061,238.2799988,238.2799988,84204600,3.7633361999999977,80.0,0.07982750000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-07,234.0,239.9966736,230.093338,238.886673,238.886673,72808500,0.6066742000000147,79.0,0.10874556962025315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-08,240.0866699,249.9633331,239.1766663,241.8666687,241.8666687,76210500,2.9799956999999893,85.0,0.18050941176470586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-09,249.3399963,255.5466614,239.3266602,239.706665,239.706665,96491400,-2.1600037000000043,122.0,0.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-10,235.156662,239.5,227.9133301,232.2299957,232.2299957,97536600,-7.4766692999999975,138.0,0.19818985507246378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-13,223.1666718,226.6333313,214.6833344,215.7366638,215.7366638,102767400,-16.493331899999987,108.0,0.12048518518518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-14,218.2866669,226.3300018,211.7366638,220.8899994,220.8899994,97988700,5.153335599999991,73.0,0.17463698630136987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-15,220.9166718,235.6633301,218.1499939,233.0,233.0,119131800,12.110000600000006,88.0,0.22859431818181816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-16,222.7366638,225.1666718,208.6933289,213.1000061,213.1000061,107390700,-19.8999939,84.0,0.10444761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-17,213.4333344,220.9700012,213.1966705,216.7599945,216.7599945,92641800,3.659988400000003,57.0,-0.03220877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-21,224.6033325,243.5766602,224.3333282,237.0366669,237.0366669,122793000,20.276672399999995,88.0,0.1393625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-22,234.5033264,246.8333282,233.8266602,236.0866699,236.0866699,101107500,-0.9499969999999962,98.0,0.1335938775510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-23,237.906662,239.3166656,228.636673,235.0700073,235.0700073,104202600,-1.0166626000000178,78.0,0.016585897435897435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-24,237.4700012,246.0666656,236.0866699,245.706665,245.706665,95770800,10.6366577,54.0,0.12438148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-27,249.3666687,252.0700073,242.5666656,244.9199982,244.9199982,89178300,-0.7866667999999777,46.0,0.22153913043478263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-28,244.4833374,249.9700012,232.343338,232.6633301,232.6633301,90391200,-12.256668100000013,68.0,0.18309117647058826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-29,230.5,231.1733398,222.2733307,228.4900055,228.4900055,82897200,-4.173324600000001,80.0,0.14646625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-30,224.5099945,229.456665,218.863327,224.4733276,224.4733276,94600500,-4.016677899999991,77.0,0.06885714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-01,227.0,230.2299957,222.1199951,227.2633362,227.2633362,74460300,2.790008599999993,76.0,0.14377763157894735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-05,223.0,233.1466675,216.1666718,233.0666656,233.0666656,84581100,5.8033293999999955,86.0,0.07433837209302326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-06,230.7799988,234.5633392,227.1866608,231.7333374,231.7333374,71853600,-1.3333281999999826,78.0,0.18986666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-07,233.9199982,245.363327,232.2100067,244.543335,244.543335,81930600,12.809997600000003,69.0,0.05511304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-08,242.3333282,254.9799957,241.1600037,250.7633362,250.7633362,101854200,6.2200011999999845,114.0,0.23464385964912282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-11,252.1033325,253.0633392,233.6266632,234.343338,234.343338,99241200,-16.41999820000001,90.0,0.09615222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-12,236.8466644,239.7733307,228.3699951,233.0700073,233.0700073,87930900,-1.2733307000000025,77.0,0.08823376623376623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-13,225.5,242.0599976,225.0333405,237.0399933,237.0399933,97954500,3.969986000000006,111.0,0.11516576576576577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-14,234.8966675,238.6533356,229.3333282,238.3133392,238.3133392,78557400,1.2733459000000096,80.0,0.20509624999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-15,240.0,243.6233368,236.8899994,240.0666656,240.0666656,69683100,1.7533263999999917,69.0,0.15350289855072463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-18,244.9366608,250.5166626,239.6033325,240.5466614,240.5466614,82537500,0.47999580000001174,62.0,0.21384354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-19,245.0,247.1399994,236.9766693,245.5299988,245.5299988,80890200,4.983337399999982,91.0,0.0980989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-20,246.7833405,250.6633301,243.4833374,247.5,247.5,88864200,1.9700012000000129,269.0,0.09667955390334572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-21,255.1066742,273.2666626,254.8666687,271.706665,271.706665,142032300,24.206664999999987,199.0,0.13189597989949747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-22,276.2200012,280.7866821,270.7133179,272.2433472,272.2433472,103472700,0.5366822000000298,82.0,0.20349390243902438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-25,272.2166748,274.1466675,267.3999939,268.4333191,268.4333191,64073400,-3.810028100000011,84.0,0.2365357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-26,266.5133362,267.3099976,256.2633362,258.8599854,258.8599854,66820800,-9.573333699999978,76.0,0.10254736842105262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-27,263.8099976,275.9266663,261.7900085,274.8200073,274.8200073,88110000,15.960021899999958,63.0,0.13026031746031747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-28,280.0666809,283.2999878,272.7999878,280.8999939,280.8999939,84723000,6.079986600000041,91.0,0.2876802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-29,280.7000122,298.3200073,279.1000061,297.1499939,297.1499939,95313000,16.25,106.0,0.19957075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-01,301.2766724,311.8766785,295.0,297.2766724,297.2766724,117042900,0.1266784999999686,93.0,0.15058064516129033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-02,294.0033264,307.8333435,292.6666565,300.5866699,300.5866699,95577600,3.3099975000000086,87.0,0.2350919540229885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-03,305.0,309.5499878,301.1499939,307.3966675,307.3966675,80091000,6.809997599999974,91.0,0.19343076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-04,311.0,313.6066589,305.0,308.6333313,308.6333313,72256200,1.2366638000000307,167.0,0.1534832335329341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-05,302.6700134,304.6066589,285.543335,288.1700134,288.1700134,113172900,-20.463317899999993,147.0,0.2220687074829932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-08,295.0,305.2000122,289.0866699,290.4233398,290.4233398,98994000,2.2533263999999917,99.0,0.13608989898989898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-09,290.293335,292.3966675,279.3533325,283.3333435,283.3333435,86244600,-7.089996299999996,106.0,0.07725377358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-10,297.0666809,297.5100098,283.3699951,294.3566589,294.3566589,94918800,11.023315400000001,209.0,0.17122009569377988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-11,296.5133362,298.2366638,285.8333435,286.6300049,286.6300049,70155000,-7.726653999999996,95.0,0.16812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-12,289.4166565,300.1600037,285.0333252,300.0299988,300.0299988,79657200,13.39999389999997,99.0,0.16517979797979795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-15,301.7866821,313.1333313,301.230011,309.3200073,309.3200073,89359200,9.290008499999999,126.0,0.12987619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-16,311.6666565,314.6666565,302.8833313,306.563324,306.563324,88136400,-2.7566832999999633,97.0,0.17609896907216496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-17,303.3966675,309.6566772,300.0333252,303.9966736,303.9966736,68766000,-2.5666504000000145,115.0,0.03788347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-18,306.0,306.5,301.8533325,302.8699951,302.8699951,47500500,-1.1266785000000255,92.0,0.1564108695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-19,299.0,300.3599854,292.5,296.6666565,296.6666565,61395300,-6.203338599999995,68.0,0.33621470588235297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-22,291.9133301,292.3999939,286.2966614,289.9133301,289.9133301,55843200,-6.753326399999992,100.0,0.212739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-23,291.4533386,298.8266602,287.9233398,296.4533386,296.4533386,63984900,6.540008499999999,100.0,0.10317399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-24,297.563324,303.6466675,296.5,297.0966797,297.0966797,57259800,0.6433410999999865,112.0,0.12431696428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-25,302.3599854,302.9599915,291.6000061,296.0700073,296.0700073,53230000,-1.0266723999999954,142.0,0.17516830985915494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-26,297.4299927,302.0,287.4700012,288.0899963,288.0899963,57163900,-7.98001099999999,77.0,0.14968701298701298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-29,282.8299866,287.7399902,280.7000122,284.8200073,284.8200073,41864700,-3.2699890000000096,87.0,0.19140229885057472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-30,287.8699951,288.480011,272.6499939,277.7000122,277.7000122,50541800,-7.119995099999983,85.0,0.18978705882352942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-31,280.6199951,281.25,271.8099976,275.6099854,275.6099854,52107300,-2.0900267999999755,64.0,0.21573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-01,272.5799866,277.5799866,266.1499939,277.1600037,277.1600037,54287000,1.5500182999999765,78.0,0.16906794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-02,281.0700073,282.3500061,269.0799866,270.2099915,270.2099915,50890100,-6.950012200000003,96.0,0.2428875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-06,272.6799927,275.9899902,265.7399902,274.4200134,274.4200134,55860000,4.210021900000015,82.0,0.11400365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-07,273.1000061,283.8399963,272.269989,283.7000122,283.7000122,50028900,9.279998799999987,89.0,0.17844943820224718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-08,281.2999878,289.5,279.7600098,289.2600098,289.2600098,53713100,5.559997599999974,91.0,0.1153076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-09,291.6700134,299.8500061,291.25,299.6799927,299.6799927,54338100,10.419982900000036,99.0,0.20113232323232322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-12,300.7200012,305.4899902,300.3999939,304.4200134,304.4200134,48674600,4.740020700000002,70.0,0.12248857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-13,292.8999939,297.3999939,290.3999939,292.1300049,292.1300049,68229600,-12.290008499999999,73.0,0.13012465753424657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-14,292.2399902,306.0,291.6400146,302.6099854,302.6099854,72628700,10.47998050000001,108.0,0.13580555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-15,301.8299866,309.1199951,300.7200012,303.75,303.75,64795500,1.1400145999999722,94.0,0.16428936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-16,299.6099854,303.7099915,295.6000061,303.3500061,303.3500061,87087800,-0.39999390000002677,99.0,0.225189898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-19,300.0899963,309.8399963,297.7999878,309.0700073,309.0700073,60231200,5.720001200000013,87.0,0.18325172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-20,306.9100037,313.3299866,305.5799866,308.730011,308.730011,61642800,-0.3399962999999957,81.0,0.06538395061728396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-21,308.2900085,313.7999878,300.6300049,300.7999878,300.7999878,62555700,-7.930023199999994,54.0,0.12696296296296297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-22,299.8599854,301.2900085,285.8200073,288.5899963,288.5899963,70545400,-12.209991500000001,83.0,0.07879156626506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-23,283.0899963,284.5,272.8200073,275.3299866,275.3299866,63748400,-13.260009700000012,86.0,0.14933488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-26,271.8299866,284.0899963,270.3099976,276.0100098,276.0100098,58076900,0.6800231999999937,72.0,0.12297083333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-27,283.8399963,288.6700134,277.5100098,282.9400024,282.9400024,61925200,6.929992600000048,85.0,0.19726470588235295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-28,283.0799866,289.0,277.5700073,287.8099976,287.8099976,54664800,4.8699951999999485,75.0,0.12640133333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-29,282.7600098,283.6499939,265.7799988,268.2099915,268.2099915,77620600,-19.600006099999973,112.0,0.05899642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
